ID,Value,Index,Flags,EnumID
9165,OnPickPocket: Unit is pickpocketed.,16,0,598
9166,OnSkinned: Unit is skinned.,17,0,598
9167,OnCombatReturn: Unit returns to its home position after combat.,18,0,598
9168,OnPathFailing: Unit fails to path to its target{#AfterSeconds}.,19,0,598
9169,OnHealthRangeRandom: Unit is within randomized health range {#Health Min} to {#Health Max}.,20,0,598
9170,OnEnergyRangeRandom: Unit is within randomized mana range {#Mana Min} to {#Mana Max}.,21,0,598
9171,OnGeneralTrigger: Unit receives general trigger ID {#Trigger ID}.,22,0,598
9172,OnDespawn: Unit receives a despawn request. (Instantaneous),23,0,598
9173,OnSpellFailed: Unit fails to cast spell {Spell}.,24,0,598
9174,OnCharmBreak: Unit ceases to be charmed.,25,0,598
9175,OnPassengerControlEnd: Passenger in seat {#Seat Index} stops controlling it.,26,0,598
9176,OnVehicleReturn: Passenger in seat {#Seat Index} begins returning towards a vehicle.,27,0,598
9177,OnVehicleRide: Passenger in seat {#Seat Index} begins riding a vehicle.,28,0,598
9178,OnVehicleAbandon: Passenger in seat {#Seat Index} leaves its vehicle.,29,0,598
9179,OnSpellStart: Unit starts casting spell {Spell}.,30,0,598
9180,OnAuraApplied: Unit has aura {Spell} applied.,31,0,598
9181,OnAuraRemoved: Unit has aura {Spell} removed.,32,0,598
9182,OnPassengerRide: Unit adds a passenger in seat {#Seat Index}.,33,0,598
9183,OnPassengerAbandon: Unit removes a passenger in seat {#Seat Index}.,34,0,598
9184,OnPassengerSpawn: Unit spawns a passenger in seat {#Seat Index}.,35,0,598
9185,OnLootLockReleased: Player closes loot window which {$Loot Window}.,36,0,598
9186,OnChannelStart: Unit starts channeling spell {Spell}.,37,0,598
9187,OnChannelInterrupted: Unit is interrupted channeling spell {Spell}.,38,0,598
9188,OnChannelFinished: Unit finishes channeling spell {Spell}.,39,0,598
9189,OnHealthDepleted: Unit reaches 0 health (or 1 if unkillable).,40,0,598
9190,- NONE -,0,0,599
9191,Animate Custom0,1,0,599
9192,Animate Custom1,2,0,599
9193,Animate Custom2,3,0,599
9194,Animate Custom3,4,0,599
9195,Disturb,5,0,599
9196,Unlock,6,0,599
9197,Lock,7,0,599
9198,Open,8,0,599
9199,Open + Unlock,9,0,599
9200,Close,10,0,599
9201,Toggle Open,11,0,599
9202,Destroy,12,0,599
9203,Rebuild,13,0,599
9204,Creation,14,0,599
9205,Despawn,15,0,599
9206,Make Inert,16,0,599
9207,Make Active,17,0,599
9208,Close + Lock,18,0,599
9209,Use ArtKit0,19,0,599
9210,Use ArtKit1,20,0,599
9211,Use ArtKit2,21,0,599
9212,Use ArtKit3,22,0,599
9213,Set Tap List,23,0,599
9214,Go to 1st floor,24,0,599
9215,Go to 2nd floor,25,0,599
9216,Go to 3rd floor,26,0,599
9217,Go to 4th floor,27,0,599
9218,Go to 5th floor,28,0,599
9219,Go to 6th floor,29,0,599
9220,Go to 7th floor,30,0,599
9221,Go to 8th floor,31,0,599
9222,Go to 9th floor,32,0,599
9223,Go to 10th floor,33,0,599
9224,Use ArtKit4,34,0,599
9225,"Play Anim Kit ""{AnimKit}""",35,0,599
9226,"Open + Play Anim Kit ""{AnimKit}""",36,0,599
9227,"Close + Play Anim Kit ""{AnimKit}""",37,0,599
9228,"Play One-shot Anim Kit ""{AnimKit}""",38,0,599
9229,Stop Anim Kit,39,0,599
9230,Open + Stop Anim Kit,40,0,599
9231,Close + Stop Anim Kit,41,0,599
9232,"Play Spell Visual ""{SpellVisual}""",42,0,599
9233,Stop Spell Visual,43,0,599
9234,Set Tapped to Challenge Players,44,0,599
9454,No modifier,0,0,600
9455,Player inebriation level is {#Drunkenness} or more,1,0,600
9456,"Player meets condition ""{PlayerCondition}""",2,0,600
9457,Minimum item level is {#Item Level},3,0,600
9458,"Target is NPC ""{Creature}""",4,0,600
9459,Target is player,5,0,600
9460,Target is dead,6,0,600
9461,Target is opposite faction,7,0,600
9462,"Player has aura ""{Spell}""",8,0,600
9463,"Player has aura effect ""{SpellAuraNames.EnumID}""",9,0,600
9464,"Target has aura ""{Spell}""",10,0,600
9465,"Target has aura effect ""{SpellAuraNames.EnumID}""",11,0,600
9466,"Target has aura state ""{$Aura State}""",12,0,600
9467,"Player has aura state ""{$Aura State}""",13,0,600
9468,Item quality is at least {$Item Quality},14,0,600
9469,Item quality is exactly {$Item Quality},15,0,600
9470,Player is alive,16,0,600
9471,"Player is in area ""{AreaTable}""",17,0,600
9472,"Target is in area ""{AreaTable}""",18,0,600
9473,"Item is ""{Item}""",19,0,600
9474,"Legacy dungeon difficulty is ""{$Dungeon Difficulty}""",20,0,600
9475,Exceeds the target's level by {#Level Delta} levels,21,0,600
9476,Target exceeds your level by {#Level Delta} levels,22,0,600
9477,You and the target are equal level,23,0,600
9478,Player is in an arena with team size {#Team Size},24,0,600
9479,"Player race is ""{ChrRaces}""",25,0,600
9480,"Player class is ""{ChrClasses}""",26,0,600
9481,"Target race is ""{ChrRaces}""",27,0,600
9482,"Target class is ""{ChrClasses}""",28,0,600
9483,Less than {#Tappers} tappers,29,0,600
9484,"Creature is type ""{CreatureType}""",30,0,600
9485,"Creature is family ""{CreatureFamily}""",31,0,600
9486,"Player is on map ""{Map}""",32,0,600
9487,"Milestone is at or before ""{WowStaticSchemas}""",33,0,600
9488,All three winning battle pets are at or above level {#Battle Pet Level},34,0,600
9489,Player is not in a party,35,0,600
9490,Player is in a party,36,0,600
9491,Has a Personal Rating of at least {#Personal Rating},37,0,600
9492,"Has title ""{CharTitles.Mask_ID}""",38,0,600
9493,Player is exactly level {#Level},39,0,600
9494,Target is exactly level {#Level},40,0,600
9495,"Player is in top-level area ""{AreaTable}""",41,0,600
9496,"Target is in top-level area ""{AreaTable}""",42,0,600
9497,Player health below {#Percent}%,43,0,600
9498,Player health above {#Percent}%,44,0,600
9499,Player health equals {#Percent}%,45,0,600
9500,Target health below {#Percent}%,46,0,600
9501,Target health above {#Percent}%,47,0,600
9502,Target health equals {#Percent}%,48,0,600
9503,Player health below {#Hit Points} HP,49,0,600
9504,Player health above {#Hit Points} HP,50,0,600
9505,Player health equals {#Hit Points} HP,51,0,600
9506,Target health below {#Hit Points} HP,52,0,600
9507,Target health above {#Hit Points} HP,53,0,600
9508,Target health equals {#Hit Points} HP,54,0,600
9509,"Target is a player with condition ""{PlayerCondition}""",55,0,600
9510,Player has over {#Achievement Pts} achievement points,56,0,600
9511,Player is in a LFG dungeon,57,0,600
9512,Player is in a random LFG dungeon,58,0,600
9513,Player is in a first random LFG dungeon,59,0,600
9514,Player is in a ranked arena match,60,0,600
9515,Player is in a guild party,61,0,600
9516,Player has guild reputation of {#Guild Reputation} or more,62,0,600
9517,Player is in rated battleground,63,0,600
9518,Player has a battleground rating of {#Battleground Rating} or more,64,0,600
9519,"Research project rarity is ""{$Project Rarity}""",65,0,600
9520,"Research project is in branch ""{ResearchBranch}""",66,0,600
9521,"World state expression ""{WorldStateExpression}"" is true",67,0,600
9522,"Dungeon difficulty is ""{Difficulty}""",68,0,600
9523,Player level is {#Level} or more,69,0,600
9524,Target level is {#Level} or more,70,0,600
9525,Player level is {#Level} or less,71,0,600
9526,Target level is {#Level} or less,72,0,600
9527,"Modifier tree ""{ModifierTree}"" is also true",73,0,600
9528,"Player is on scenario ""{Scenario}""",74,0,600
9529,Reputation with Tillers is above {#Reputation},75,0,600
9530,Battle pet achievement points are at least {#Achievement Pts},76,0,600
9531,(Account) At least {#Pets Known} unique pets known,77,0,600
9532,"Battlepet is of type ""{$Battle Pet Types}""",78,0,600
9533,(Account) Battlepet's health is below {#Health Percent} percent,79,0,600
9534,Be in a group with at least {#Members} guild members,80,0,600
9535,"Battle pet opponent is ""{Creature}""",81,0,600
9536,Player is on scenario step number {#Step Number},82,0,600
9537,"Challenge mode medal earned is ""{#Challenge Mode Medal(OBSOLETE)}"" (OBSOLETE)",83,0,600
9538,"Player is currently on the quest ""{QuestV2}""",84,0,600
9539,"Reach exalted with ""{Faction}""",85,0,600
9540,"Earned achievement ""{Achievement}"" on this account",86,0,600
9541,"Earned achievement ""{Achievement}"" on this player",87,0,600
9542,Reputation with Order of the Cloud Serpent is above {#Reputation},88,0,600
9543,"Battle pet is of quality ""{BattlePetBreedQuality}""",89,0,600
9544,Battle pet fight was PVP,90,0,600
9545,"Battle pet is species type ""{BattlePetSpecies}""",91,0,600
9546,"Server expansion level is ""{$Expansion Level}"" or higher",92,0,600
9547,Player has battle pet journal lock,93,0,600
9548,"Friendship rep reaction ""{FriendshipRepReaction}"" is met",94,0,600
9549,"Reputation with ""{Faction}"" is {#Reputation} or more",95,0,600
9550,"Item is class ""{ItemClass.ClassID}"", subclass ""{^ItemSubclass.SubclassID:ItemSubclass.ClassID = ?}""",96,0,600
9551,"Player's gender is ""{$Gender}""",97,0,600
9552,"Player's native gender is ""{$Gender}""",98,0,600
9553,"Player skill ""{SkillLine}"" is level {#Skill Level} or higher",99,0,600
9554,"Player language ""{Languages}"" is level {#Language Level} or higher",100,0,600
9555,Player is in normal phase,101,0,600
9556,"Player is in phase ""{Phase}""",102,0,600
9557,"Player is in phase group ""{PhaseGroup}""",103,0,600
9558,"Player knows spell ""{Spell}""",104,0,600
9559,"Player is carrying item ""{Item}"", quantity {#Quantity}",105,0,600
9560,"Player expansion level is ""{$Expansion Level}"" or higher",106,0,600
9561,Player has aura with label {Label},107,0,600
9562,"Player's realm state ""{WorldState}"" equals {#Value}",108,0,600
9563,"Time is between ""{/Begin Date}"" and ""{/End Date}""",109,0,600
9564,"Player has previously completed quest ""{QuestV2}""",110,0,600
9565,"Player is ready to turn in quest ""{QuestV2}""",111,0,600
9566,"Player has completed Quest Objective ""{QuestObjective}""",112,0,600
9567,"Player has explored area ""{AreaTable}""",113,0,600
9568,"Player or bank has item ""{Item}"", quantity {#Quantity}",114,0,600
9569,"Weather is ""{Weather}""",115,0,600
9570,Player faction is {$Player Faction},116,0,600
9571,"Looking-for-group status ""{$LFG Status}"" equals {#Value}",117,0,600
9572,"Looking-for-group status ""{$LFG Status}"" is {#Value} or more",118,0,600
9573,"Player has currency ""{CurrencyTypes}"" in amount {#Amount} or more",119,0,600
9574,"Player Killed creature with less than ""{#Targets}"" threat list targets",120,0,600
9575,"Player has currency ""{CurrencyTypes}"" tracked (per season) in amount {#Amount} or more",121,0,600
9576,"Player is on a map of type ""{@INSTANCE_TYPE}""",122,0,600
9577,Player was in a Time Walker instance,123,0,600
9578,PVP season is active,124,0,600
9579,Current PVP season is {#Season},125,0,600
9580,"Garrison is tier {#Tier} or higher for garrison type ""{GarrType}""",126,0,600
9581,"At least {#Followers} followers of at least level {#Level} for follower type ""{GarrFollowerType}""",127,0,600
9582,"At least {#Followers} followers at least quality ""{@GARR_FOLLOWER_QUALITY}"" for follower type ""{GarrFollowerType}""",128,0,600
9583,"Follower of at least level {#Level} has ability {GarrAbility} for follower type ""{GarrFollowerType}""",129,0,600
9584,"Follower of at least level {#Level} has trait {GarrAbility} for follower type ""{GarrFollowerType}""",130,0,600
9585,"Follower with ability ""{GarrAbility}"" is assigned to building type ""{@GARRISON_BUILDING_TYPE}"" for garrison type ""{GarrType}""",131,0,600
9586,"Follower with trait ""{GarrAbility}"" is assigned to building type ""{@GARRISON_BUILDING_TYPE}"" for garrison type ""{GarrType}""",132,0,600
9587,"Follower at least level {#Level} is assigned to building type ""{@GARRISON_BUILDING_TYPE}"" for garrison type ""GarrType}""",133,0,600
9588,"Building ""{@GARRISON_BUILDING_TYPE}"" is at least level {#Level} for garrison type ""{GarrType}""",134,0,600
9589,"Has blueprint for garrison building ""{GarrBuilding}"" of type ""{GarrType}""",135,0,600
9590,"Has garrison building specialization ""{GarrSpecialization}""",136,0,600
9591,"All garrison type ""{GarrType}"" plots are full",137,0,600
9592,Player is in their own garrison,138,0,600
9593,"Shipment of type ""{CharShipmentContainer}"" is pending",139,0,600
9594,"Garrison building ""{GarrBuilding}"" is under construction",140,0,600
9595,"Garrison mission ""{GarrMission}"" has been completed",141,0,600
9596,"Building {@GARRISON_BUILDING_TYPE} is exactly level {#Level} for garrison type ""{GarrType}""",142,0,600
9597,"This follower has ability ""{GarrAbility}"" for garrison type ""{GarrType}""",143,0,600
9598,"This follower has trait ""{GarrAbility}"" for garrison type ""{GarrType}""",144,0,600
9599,This Garrison Follower is {@GARR_FOLLOWER_QUALITY} quality,145,0,600
9600,This Garrison Follower is level {#Level},146,0,600
9601,This Garrison Mission is Rare,147,0,600
9602,This Garrison Mission is Elite,148,0,600
9603,This Garrison Building is level {#Level},149,0,600
9604,"Garrison plot instance ""{GarrPlotInstance}"" has building that is ready to activate",150,0,600
9605,"Battlepet: with at least {#Amount} ""{BattlePetSpecies}""",151,0,600
9606,"Battlepet: with at least {#Amount} pets of type ""{$Battle Pet Types}""",152,0,600
9607,"Battlepet: last ability was ""{BattlePetAbility}""",153,0,600
9608,"Battlepet: last ability was of type ""{$Battle Pet Types}""",154,0,600
9609,Battlepet: with at least {#Alive} alive,155,0,600
9610,"Has Garrison building active specialization ""{GarrSpecialization}""",156,0,600
9611,"Has Garrison follower ""{GarrFollower}""",157,0,600
9612,"Player's progress on Quest Objective ""{QuestObjective}"" is equal to {#Value}",158,0,600
9613,"Player's progress on Quest Objective ""{QuestObjective}"" is at least {#Value}",159,0,600
9614,This is a PTR Realm,160,0,600
9615,This is a Beta Realm,161,0,600
9616,This is a QA Realm,162,0,600
9617,"Shipment Container ""{CharShipmentContainer}"" is full",163,0,600
9618,Player count is valid to start garrison invasion,164,0,600
9619,Instance has at most {#Players} players,165,0,600
9620,"All plots are full and at least level {#Level} for garrison type ""{GarrType}""",166,0,600
9621,"This mission is type ""{GarrMissionType}""",167,0,600
9622,This follower is at least item level {#Level},168,0,600
9623,"At least {#Followers} followers are at least item level {#Level} for follower type ""{GarrFollowerType}""",169,0,600
9624,"Garrison is exactly tier {#Tier} for garrison type ""{GarrType}""",170,0,600
9625,Instance has exactly {#Players} players,171,0,600
9626,"The currency is type ""{CurrencyTypes}""",172,0,600
9627,Target is player corpse,173,0,600
9628,"Player is currently eligible for quest ""{QuestV2}""",174,0,600
9629,"At least {#Followers} followers exactly level {#Level} for follower type ""{GarrFollowerType}""",175,0,600
9630,"Garrison follower ""{GarrFollower}"" is in building ""{GarrBuilding}""",176,0,600
9631,"Player has less than {#Available} available and {#In-Progress} in-progress missions of garrison type ""{GarrType}""",177,0,600
9632,"Player has at least {#Amount} instances of plot ""{GarrPlot}"" available",178,0,600
9633,Currency source is {$Currency Source},179,0,600
9634,Player is in another garrison (not their own),180,0,600
9635,"Has active Garrison follower ""{GarrFollower}""",181,0,600
9636,Player daily random value mod {#Mod Value} equals {#Equals Value},182,0,600
9637,"Player has Mount ""{Mount}""",183,0,600
9638,"At least {#Followers} followers (including inactive) are at least item level {#Level} for follower type ""{GarrFollowerType}""",184,0,600
9639,"Garrison follower ""{GarrFollower}"" is on a mission",185,0,600
9640,"Player has less than {#Missions} available and in-progress missions of set ""{GarrMissionSet}"" in garrison type ""{GarrType}""",186,0,600
9641,"This Garrison Follower is of type ""{GarrFollowerType}""",187,0,600
9642,Player has boosted and boost occurred < {#Hours} hours ago (real time),188,0,600
9643,Player has boosted and boost occurred < {#Hours} hours ago (in-game time),189,0,600
9644,Player is currently Mercenary,190,0,600
9645,"Player effective race is ""{ChrRaces}""",191,0,600
9646,"Target effective race is ""{ChrRaces}""",192,0,600
9647,Honor level >= {#Level},193,0,600
9648,Prestige level >= {#Level},194,0,600
9649,"Garrison mission ""{GarrMission}"" is ready to collect",195,0,600
9650,Player is the instance owner (requires 'Lock Instance Owner' LFGDungeon flag),196,0,600
9651,"Player has heirloom ""{Item}""",197,0,600
9652,Team has {#Points} Points,198,0,600
9653,"Player has toy ""{Item}""",199,0,600
9654,"Player has transmog ""{ItemModifiedAppearance}""",200,0,600
9655,"Garrison has talent ""{GarrTalent}"" selected",201,0,600
9656,"Garrison has talent ""{GarrTalent}"" researched",202,0,600
9657,"Player has restriction of type ""{@CHARACTER_RESTRICTION_TYPE}""",203,0,600
9658,Player has created their character < {#Hours} hours ago (real time),204,0,600
9659,Player has created their character < {#Hours} hours ago (in-game time),205,0,600
9660,"Quest has Quest Info ""{QuestInfo}""",206,0,600
9661,"Garrison is researching talent ""{GarrTalent}""",207,0,600
9662,"Player has equipped Artifact Appearance Set ""{ArtifactAppearanceSet}""",208,0,600
9663,"Player has currency ""{CurrencyTypes}"" in amount {#Amount} exactly",209,0,600
9664,"Minimum average item high water mark is {#Item High Water Mark} for ""{$Item History Spec Match}"")",210,0,600
9665,"Player in scenario of type ""{$Scenario Type}""",211,0,600
9666,"Player's auth expansion level is ""{$Expansion Level}"" or higher",212,0,600
9667,Player achieved at least a rating of {#Rating} in 2v2 last week player played,213,0,600
9668,Player achieved at least a rating of {#Rating} in 3v3 last week player played,214,0,600
9669,Player achieved at least a rating of {#Rating} in RBG last week player played,215,0,600
9670,At least {#Num Players} members of the group are from your connected realms,216,0,600
9671,"At least {#Num Traits} traits have been unlocked in artifact ""{Item}""",217,0,600
9672,"Paragon level >= ""{#Level}""",218,0,600
9673,Display as Banner,16,0,188
9680,Four Char Code (stored as int),17,0,269
9681,Is Client Preview,15,0,585
9683,Set Bind Type to {@ITEM_BIND},16,0,585
9684,Not Bound,0,0,601
9685,Bind On Acquire,1,0,601
9686,Bind On Equip,2,0,601
9687,Bind On Use,3,0,601
9688,Quest Item,4,0,601
9690,Required Bonus Tree - First Node,0,0,602
9691,Show in War-Games,3,0,256
9692,Show in PvP Battleground List,4,0,256
9693,PvP Team Size,23,0,165
9694,Highwater Mark Average,24,0,165
9695,Artifact Tier2,5,0,559
9696,Sticky News,0,0,603
9697,Guild News,1,0,603
9698,Lock players to raid upon successful completion,2,0,603
9699,Auto end encounter on leave combat (in failure),3,0,603
9700,Cosmetic only,4,0,603
9701,Debug Log,5,0,603
9702,Hide until completed,6,0,603
9703,Encounter must be manually started,7,0,603
9704,Required Bonus Tree - Random Node,1,0,602
9705,Model,0,0,604
9706,Item,1,0,604
